cycle_count,time,voltage,current,temperature,capacity,soh,rul
1,2417.797,3.482299,-2.010838,33.7816,2.035338,100.0,101
1,2436.906,3.480591,-2.008618,33.8273,2.035338,100.0,101
1,2455.969,3.478722,-2.008317,33.871,2.035338,100.0,101
1,2474.984,3.477147,-2.012256,33.9309,2.035338,100.0,101
1,2494.031,3.475533,-2.010906,33.9695,2.035338,100.0,101
1,2513.187,3.473505,-2.009749,34.0176,2.035338,100.0,101
1,2532.391,3.471825,-2.010741,34.0671,2.035338,100.0,101
1,2551.547,3.47007,-2.013188,34.1278,2.035338,100.0,101
1,2570.578,3.468368,-2.013765,34.1703,2.035338,100.0,101
1,2589.703,3.466566,-2.012319,34.2144,2.035338,100.0,101
1,2608.797,3.464627,-2.01326,34.2753,2.035338,100.0,101
1,2627.953,3.462802,-2.009931,34.3112,2.035338,100.0,101
1,2647.234,3.460971,-2.008181,34.3666,2.035338,100.0,101
1,2666.516,3.458834,-2.012234,34.4122,2.035338,100.0,101
1,2685.812,3.457117,-2.012685,34.454,2.035338,100.0,101
1,2704.969,3.455204,-2.009676,34.5057,2.035338,100.0,101
1,2724.203,3.452867,-2.011416,34.5719,2.035338,100.0,101
1,2743.453,3.45068,-2.009986,34.6266,2.035338,100.0,101
1,2762.625,3.448977,-2.013084,34.6871,2.035338,100.0,101
1,2781.922,3.446808,-2.009432,34.7498,2.035338,100.0,101
1,2801.25,3.444801,-2.008525,34.7886,2.035338,100.0,101
1,2820.625,3.442553,-2.011451,34.8671,2.035338,100.0,101
1,2839.937,3.440088,-2.009825,34.9134,2.035338,100.0,101
1,2859.234,3.437823,-2.011791,34.9868,2.035338,100.0,101
1,2878.578,3.435478,-2.011597,35.0459,2.035338,100.0,101
1,2897.937,3.433065,-2.009613,35.1091,2.035338,100.0,101
1,2917.281,3.430583,-2.009411,35.1687,2.035338,100.0,101
1,2936.687,3.428075,-2.012896,35.2262,2.035338,100.0,101
1,2956.078,3.425248,-2.010872,35.3016,2.035338,100.0,101
1,2975.453,3.422314,-2.011607,35.3715,2.035338,100.0,101
1,2994.969,3.41959,-2.010831,35.4377,2.035338,100.0,101
1,3014.453,3.416642,-2.01181,35.5025,2.035338,100.0,101
1,3033.891,3.413345,-2.012445,35.5758,2.035338,100.0,101
1,3053.375,3.410252,-2.007593,35.6367,2.035338,100.0,101
1,3072.859,3.406748,-2.011331,35.7108,2.035338,100.0,101
1,3092.328,3.40316,-2.015538,35.7955,2.035338,100.0,101
1,3111.828,3.399568,-2.010012,35.8701,2.035338,100.0,101
1,3131.234,3.395707,-2.013479,35.9361,2.035338,100.0,101
1,3150.672,3.391325,-2.01301,36.0105,2.035338,100.0,101
1,3170.187,3.387097,-2.011467,36.0921,2.035338,100.0,101
1,3189.734,3.382423,-2.012123,36.1531,2.035338,100.0,101
1,3209.297,3.377299,-2.011298,36.2373,2.035338,100.0,101
1,3229.016,3.371644,-2.013531,36.3251,2.035338,100.0,101
1,3248.625,3.3661,-2.008614,36.3962,2.035338,100.0,101
1,3268.328,3.359496,-2.012411,36.4809,2.035338,100.0,101
1,3287.969,3.352369,-2.009736,36.5591,2.035338,100.0,101
1,3307.625,3.344853,-2.014091,36.6469,2.035338,100.0,101
1,3327.234,3.335901,-2.012713,36.7325,2.035338,100.0,101
1,3346.937,3.326487,-2.013135,36.8314,2.035338,100.0,101
1,3366.781,3.315789,-2.010944,36.9182,2.035338,100.0,101
1,3386.641,3.303944,-2.014026,37.0213,2.035338,100.0,101
1,3406.656,3.289968,-2.012419,37.1288,2.035338,100.0,101
1,3426.625,3.274354,-2.01128,37.2181,2.035338,100.0,101
1,3446.875,3.256473,-2.013778,37.3378,2.035338,100.0,101
1,3466.984,3.236366,-2.010266,37.4676,2.035338,100.0,101
1,3487.078,3.21315,-2.010558,37.5712,2.035338,100.0,101
1,3507.328,3.186571,-2.007771,37.6976,2.035338,100.0,101
1,3527.562,3.156195,-2.008613,37.8219,2.035338,100.0,101
1,3547.781,3.120717,-2.009968,37.9405,2.035338,100.0,101
1,3568.062,3.07931,-2.00931,38.0956,2.035338,100.0,101
1,3588.328,3.030484,-2.0144,38.2216,2.035338,100.0,101
1,3608.594,2.9716,-2.008868,38.3885,2.035338,100.0,101
1,3628.953,2.896675,-2.013331,38.5344,2.035338,100.0,101
1,3649.375,2.795891,-2.013977,38.704,2.035338,100.0,101
1,3669.875,2.657163,-2.00837,38.8913,2.035338,100.0,101
1,3690.234,2.475768,-2.009436,39.163,2.035338,100.0,101
2,0.0,4.177288,-0.003332,24.6486,2.02514,99.5,100
2,16.672,4.176946,-0.000208,24.6382,2.02514,99.5,100
2,35.703,3.969923,-2.011916,24.7069,2.02514,99.5,100
2,53.828,3.949776,-2.009225,24.8516,2.02514,99.5,100
2,71.891,3.934642,-2.010701,25.0359,2.02514,99.5,100
2,90.047,3.92225,-2.012417,25.1861,2.02514,99.5,100
2,108.313,3.911246,-2.010002,25.3548,2.02514,99.5,100
2,126.391,3.902106,-2.009487,25.5355,2.02514,99.5,100
2,144.625,3.893528,-2.010423,25.711,2.02514,99.5,100
2,162.719,3.885719,-2.01392,25.8697,2.02514,99.5,100
2,180.953,3.878471,-2.008441,26.0266,2.02514,99.5,100
2,199.016,3.872077,-2.010893,26.199,2.02514,99.5,100
2,217.297,3.865543,-2.008122,26.3642,2.02514,99.5,100
2,235.469,3.859272,-2.010238,26.5225,2.02514,99.5,100
2,253.735,3.85349,-2.009563,26.6841,2.02514,99.5,100
2,271.813,3.847888,-2.009856,26.8281,2.02514,99.5,100
2,290.063,3.842388,-2.010517,26.9825,2.02514,99.5,100
2,308.266,3.837361,-2.010443,27.1246,2.02514,99.5,100
2,326.422,3.832181,-2.010847,27.2686,2.02514,99.5,100
2,344.594,3.827448,-2.011239,27.422,2.02514,99.5,100
2,362.782,3.822768,-2.012038,27.5716,2.02514,99.5,100
2,381.016,3.818284,-2.013431,27.7109,2.02514,99.5,100
2,399.25,3.813538,-2.006818,27.8598,2.02514,99.5,100
2,417.422,3.809017,-2.0075,27.9963,2.02514,99.5,100
2,435.563,3.804663,-2.010539,28.1202,2.02514,99.5,100
2,453.75,3.800461,-2.010404,28.2545,2.02514,99.5,100
2,472.032,3.795875,-2.012503,28.3894,2.02514,99.5,100
2,490.328,3.791303,-2.010514,28.518,2.02514,99.5,100
2,508.516,3.787014,-2.010241,28.6469,2.02514,99.5,100
2,526.641,3.782609,-2.00956,28.7595,2.02514,99.5,100
2,544.891,3.778003,-2.010748,28.8754,2.02514,99.5,100
2,563.078,3.773625,-2.010299,28.991,2.02514,99.5,100
2,581.235,3.769415,-2.01021,29.0985,2.02514,99.5,100
2,599.5,3.765086,-2.013249,29.2047,2.02514,99.5,100
2,617.703,3.760938,-2.012065,29.3033,2.02514,99.5,100
2,636.032,3.756764,-2.01013,29.3974,2.02514,99.5,100
2,654.172,3.752784,-2.01086,29.4735,2.02514,99.5,100
2,672.344,3.748858,-2.008977,29.5552,2.02514,99.5,100
2,690.547,3.744757,-2.01221,29.619,2.02514,99.5,100
2,708.844,3.740619,-2.00843,29.6777,2.02514,99.5,100
2,727.047,3.736674,-2.011154,29.7344,2.02514,99.5,100
2,745.266,3.732971,-2.011228,29.7986,2.02514,99.5,100
2,763.703,3.729115,-2.009722,29.8606,2.02514,99.5,100
2,782.0,3.725453,-2.011747,29.8807,2.02514,99.5,100
2,800.25,3.721597,-2.011617,29.9318,2.02514,99.5,100
2,818.563,3.717954,-2.012679,29.9622,2.02514,99.5,100
2,836.953,3.714161,-2.011278,29.9952,2.02514,99.5,100
2,855.344,3.710279,-2.010592,30.0278,2.02514,99.5,100
2,873.578,3.70674,-2.012839,30.0594,2.02514,99.5,100
2,891.828,3.703399,-2.011645,30.1058,2.02514,99.5,100
2,910.25,3.699511,-2.01374,30.1371,2.02514,99.5,100
2,928.625,3.695969,-2.012796,30.1639,2.02514,99.5,100
2,947.0,3.692303,-2.010203,30.2076,2.02514,99.5,100
2,965.344,3.688898,-2.012089,30.2633,2.02514,99.5,100
2,983.688,3.685285,-2.009771,30.2983,2.02514,99.5,100
2,1002.0,3.681721,-2.010409,30.3492,2.02514,99.5,100
2,1020.344,3.678361,-2.009414,30.3947,2.02514,99.5,100
2,1038.703,3.675016,-2.010497,30.4375,2.02514,99.5,100
2,1057.078,3.671515,-2.01127,30.4905,2.02514,99.5,100
2,1075.422,3.668225,-2.009687,30.5364,2.02514,99.5,100
2,1093.75,3.664816,-2.007892,30.6021,2.02514,99.5,100
2,1112.063,3.66173,-2.009212,30.6436,2.02514,99.5,100
2,1130.485,3.658234,-2.007383,30.6932,2.02514,99.5,100
2,1148.75,3.654917,-2.009739,30.759,2.02514,99.5,100
2,1167.094,3.651736,-2.010748,30.7923,2.02514,99.5,100
2,1185.438,3.648397,-2.011024,30.8468,2.02514,99.5,100
2,1203.875,3.645179,-2.014281,30.9064,2.02514,99.5,100
2,1222.172,3.642037,-2.014336,30.9539,2.02514,99.5,100
2,1240.563,3.638943,-2.012491,31.0119,2.02514,99.5,100
2,1259.094,3.635635,-2.010215,31.0593,2.02514,99.5,100
2,1277.453,3.632534,-2.013701,31.1138,2.02514,99.5,100
2,1295.844,3.629555,-2.010983,31.1595,2.02514,99.5,100
2,1314.391,3.626472,-2.008804,31.2242,2.02514,99.5,100
2,1332.766,3.623553,-2.010712,31.2625,2.02514,99.5,100
2,1351.235,3.620115,-2.010216,31.3204,2.02514,99.5,100
2,1369.688,3.61716,-2.012032,31.3726,2.02514,99.5,100
2,1388.141,3.614125,-2.011943,31.4211,2.02514,99.5,100
2,1406.61,3.61103,-2.011869,31.4823,2.02514,99.5,100
2,1425.188,3.60807,-2.01041,31.5228,2.02514,99.5,100
2,1443.703,3.604862,-2.010357,31.5701,2.02514,99.5,100
2,1462.282,3.602003,-2.009963,31.6233,2.02514,99.5,100
2,1480.672,3.599119,-2.01099,31.6794,2.02514,99.5,100
2,1499.203,3.596317,-2.009061,31.7378,2.02514,99.5,100
2,1517.766,3.593301,-2.012429,31.7815,2.02514,99.5,100
2,1536.313,3.590487,-2.009142,31.8304,2.02514,99.5,100
2,1554.828,3.587705,-2.008997,31.882,2.02514,99.5,100
2,1573.422,3.584824,-2.00998,31.9261,2.02514,99.5,100
2,1591.969,3.582029,-2.01175,31.9767,2.02514,99.5,100
2,1610.532,3.579208,-2.009596,32.0255,2.02514,99.5,100
2,1629.235,3.576673,-2.011514,32.0715,2.02514,99.5,100
2,1647.844,3.573922,-2.011799,32.1207,2.02514,99.5,100
2,1666.5,3.57109,-2.011366,32.1699,2.02514,99.5,100
2,1685.094,3.568314,-2.010079,32.2193,2.02514,99.5,100
2,1703.719,3.565928,-2.009881,32.2682,2.02514,99.5,100
2,1722.344,3.563384,-2.010851,32.3195,2.02514,99.5,100
2,1741.016,3.560708,-2.014902,32.3567,2.02514,99.5,100
2,1759.703,3.557812,-2.011841,32.4051,2.02514,99.5,100
2,1778.36,3.55546,-2.010512,32.4477,2.02514,99.5,100
2,1796.969,3.552955,-2.011123,32.4972,2.02514,99.5,100
2,1815.625,3.550288,-2.012947,32.5453,2.02514,99.5,100
2,1834.297,3.547967,-2.009186,32.5877,2.02514,99.5,100
2,1852.953,3.545574,-2.009369,32.6272,2.02514,99.5,100
2,1871.657,3.543128,-2.010943,32.6653,2.02514,99.5,100
2,1890.313,3.540754,-2.010386,32.7233,2.02514,99.5,100
2,1909.172,3.538467,-2.010018,32.7587,2.02514,99.5,100
2,1927.875,3.53621,-2.013619,32.8099,2.02514,99.5,100
2,1946.672,3.533811,-2.011345,32.8582,2.02514,99.5,100
2,1965.407,3.531629,-2.008897,32.9023,2.02514,99.5,100
2,1984.188,3.529303,-2.009544,32.937,2.02514,99.5,100
2,2002.907,3.527099,-2.014405,32.9833,2.02514,99.5,100
2,2021.625,3.525167,-2.010956,33.0178,2.02514,99.5,100
2,2040.36,3.522991,-2.009531,33.0695,2.02514,99.5,100
2,2059.078,3.520633,-2.009349,33.1129,2.02514,99.5,100
2,2077.86,3.518876,-2.013196,33.1393,2.02514,99.5,100
2,2096.641,3.516575,-2.0093,33.1939,2.02514,99.5,100
2,2115.688,3.514401,-2.008218,33.2475,2.02514,99.5,100
2,2134.594,3.512734,-2.009289,33.2747,2.02514,99.5,100
2,2153.563,3.510949,-2.012711,33.3182,2.02514,99.5,100
2,2172.407,3.509253,-2.008767,33.3551,2.02514,99.5,100
2,2191.25,3.507332,-2.012748,33.4068,2.02514,99.5,100
2,2210.11,3.505355,-2.009485,33.4528,2.02514,99.5,100
2,2228.938,3.503784,-2.014897,33.4981,2.02514,99.5,100
2,2247.953,3.501864,-2.010678,33.5402,2.02514,99.5,100
2,2266.875,3.500357,-2.012177,33.5851,2.02514,99.5,100
2,2286.0,3.498679,-2.013385,33.626,2.02514,99.5,100
2,2305.032,3.497133,-2.009161,33.6612,2.02514,99.5,100
2,2323.985,3.495379,-2.013579,33.7107,2.02514,99.5,100
2,2342.907,3.493674,-2.008294,33.7566,2.02514,99.5,100
2,2362.016,3.491976,-2.011128,33.8017,2.02514,99.5,100
2,2381.125,3.490281,-2.008899,33.8512,2.02514,99.5,100
2,2400.078,3.488637,-2.011966,33.8974,2.02514,99.5,100
2,2419.063,3.487029,-2.012833,33.9424,2.02514,99.5,100
2,2438.078,3.485509,-2.00985,33.9832,2.02514,99.5,100
2,2457.172,3.483884,-2.012211,34.038,2.02514,99.5,100
2,2476.266,3.48214,-2.012397,34.0706,2.02514,99.5,100
2,2495.36,3.480519,-2.011929,34.1254,2.02514,99.5,100
2,2514.438,3.478934,-2.009287,34.1823,2.02514,99.5,100
2,2533.438,3.477236,-2.008977,34.2278,2.02514,99.5,100
2,2552.516,3.475476,-2.010786,34.2781,2.02514,99.5,100
2,2571.578,3.473538,-2.009151,34.3218,2.02514,99.5,100
2,2590.735,3.471906,-2.007983,34.3734,2.02514,99.5,100
2,2609.813,3.470009,-2.008002,34.4396,2.02514,99.5,100
2,2628.969,3.468084,-2.011152,34.4815,2.02514,99.5,100
2,2648.266,3.46633,-2.008914,34.5309,2.02514,99.5,100
2,2667.516,3.464483,-2.011566,34.5891,2.02514,99.5,100
2,2686.735,3.462273,-2.009448,34.6396,2.02514,99.5,100
2,2706.047,3.460487,-2.01197,34.7029,2.02514,99.5,100
2,2725.328,3.458519,-2.011812,34.7518,2.02514,99.5,100
2,2744.703,3.456557,-2.010963,34.8066,2.02514,99.5,100
2,2763.907,3.454666,-2.009262,34.8664,2.02514,99.5,100
2,2783.047,3.452302,-2.014846,34.9262,2.02514,99.5,100
2,2802.344,3.449974,-2.010964,34.9869,2.02514,99.5,100
2,2821.641,3.447849,-2.010052,35.0349,2.02514,99.5,100
2,2840.922,3.445802,-2.011175,35.1098,2.02514,99.5,100
2,2860.407,3.44361,-2.012466,35.1782,2.02514,99.5,100
2,2879.766,3.4411,-2.010514,35.236,2.02514,99.5,100
2,2899.141,3.43876,-2.01295,35.3052,2.02514,99.5,100
2,2918.438,3.435876,-2.012639,35.3752,2.02514,99.5,100
2,2937.922,3.433426,-2.008687,35.4314,2.02514,99.5,100
2,2957.407,3.430782,-2.012597,35.4976,2.02514,99.5,100
2,2976.813,3.427984,-2.009725,35.5677,2.02514,99.5,100
2,2996.188,3.425134,-2.008162,35.6263,2.02514,99.5,100
2,3015.641,3.421974,-2.010655,35.7016,2.02514,99.5,100
2,3035.094,3.418916,-2.01191,35.767,2.02514,99.5,100
2,3054.578,3.415554,-2.010625,35.8504,2.02514,99.5,100
2,3074.016,3.412018,-2.012139,35.9217,2.02514,99.5,100
2,3093.532,3.408383,-2.013035,35.9861,2.02514,99.5,100
2,3113.094,3.404582,-2.012161,36.0649,2.02514,99.5,100
2,3132.641,3.400938,-2.012403,36.1224,2.02514,99.5,100
2,3152.235,3.396488,-2.014476,36.196,2.02514,99.5,100
2,3171.766,3.392021,-2.006719,36.29,2.02514,99.5,100
2,3191.25,3.387111,-2.012262,36.3619,2.02514,99.5,100
2,3210.703,3.382025,-2.007358,36.4321,2.02514,99.5,100
2,3230.375,3.376438,-2.011698,36.5165,2.02514,99.5,100
2,3250.032,3.370642,-2.01218,36.5955,2.02514,99.5,100
2,3269.688,3.363811,-2.012049,36.6593,2.02514,99.5,100
2,3289.532,3.356584,-2.009493,36.7561,2.02514,99.5,100
2,3309.188,3.348525,-2.011383,36.8281,2.02514,99.5,100
2,3328.828,3.339674,-2.012212,36.9298,2.02514,99.5,100
2,3348.735,3.329487,-2.009112,37.023,2.02514,99.5,100
2,3368.688,3.317539,-2.01056,37.1199,2.02514,99.5,100
2,3388.735,3.304136,-2.007677,37.202,2.02514,99.5,100
2,3408.75,3.288718,-2.010738,37.3163,2.02514,99.5,100
2,3428.719,3.27098,-2.010586,37.419,2.02514,99.5,100
2,3448.797,3.250425,-2.010947,37.5256,2.02514,99.5,100
2,3468.953,3.22634,-2.010253,37.6439,2.02514,99.5,100
2,3489.219,3.198445,-2.009122,37.7612,2.02514,99.5,100
2,3509.61,3.165724,-2.011428,37.8933,2.02514,99.5,100
2,3529.828,3.128215,-2.007808,38.0186,2.02514,99.5,100
2,3550.157,3.083743,-2.011107,38.1429,2.02514,99.5,100
2,3570.453,3.030686,-2.00922,38.2722,2.02514,99.5,100
2,3590.797,2.965826,-2.012399,38.4219,2.02514,99.5,100
2,3611.172,2.880871,-2.009576,38.5777,2.02514,99.5,100
2,3631.438,2.760432,-2.009518,38.7313,2.02514,99.5,100
2,3651.875,2.578637,-2.008554,38.9326,2.02514,99.5,100
2,3672.344,2.351526,-2.010375,39.2462,2.02514,99.5,100
3,0.0,4.177795,-0.001388,24.7041,2.013326,98.92,99
3,16.797,4.178121,-0.000658,24.7051,2.013326,98.92,99
3,35.766,3.972712,-2.011285,24.7693,2.013326,98.92,99
3,53.891,3.952874,-2.010608,24.92,2.013326,98.92,99
3,72.094,3.937514,-2.011054,25.0915,2.013326,98.92,99
3,90.187,3.925229,-2.010213,25.2499,2.013326,98.92,99
3,108.328,3.914714,-2.010583,25.431,2.013326,98.92,99
3,126.609,3.905364,-2.009848,25.5929,2.013326,98.92,99
3,144.828,3.896913,-2.012275,25.7721,2.013326,98.92,99
3,163.062,3.889156,-2.009041,25.9438,2.013326,98.92,99
3,181.25,3.882008,-2.010176,26.1046,2.013326,98.92,99
3,199.406,3.875075,-2.010236,26.2656,2.013326,98.92,99
3,217.453,3.868765,-2.010337,26.4205,2.013326,98.92,99
3,235.516,3.862435,-2.012329,26.5725,2.013326,98.92,99
3,253.797,3.856742,-2.009855,26.7407,2.013326,98.92,99
3,271.937,3.850967,-2.011078,26.8788,2.013326,98.92,99
3,290.109,3.84555,-2.009364,27.0293,2.013326,98.92,99
3,308.25,3.84024,-2.012306,27.1747,2.013326,98.92,99
3,326.375,3.835305,-2.008717,27.319,2.013326,98.92,99
3,344.562,3.830575,-2.010987,27.4552,2.013326,98.92,99
3,362.719,3.825618,-2.012185,27.5852,2.013326,98.92,99
3,380.844,3.821119,-2.009599,27.73,2.013326,98.92,99
